# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2018-06-10 12:45:34 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 294643095035200 Lynchburg Res nr CWA Canal Inflow nr Baytown, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 294643095035200
#            TS   parameter     Description
#        163507       00010     Temperature, water, degrees Celsius
#        163508       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        163509       00400     pH, water, unfiltered, field, standard units
#        163510       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#        163511       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	163507_00010	163507_00010_cd	163508_00095	163508_00095_cd	163509_00400	163509_00400_cd	163510_63680	163510_63680_cd	163511_00300	163511_00300_cd
USGS	294643095035200	2018-02-26 01:30	CST	19.6	A	277	A	7.7	A	28.9	A	8.2	A
USGS	294643095035200	2018-02-26 01:45	CST	19.6	A	276	A	7.7	A	29.0	A	8.2	A
USGS	294643095035200	2018-02-26 02:00	CST	19.6	A	280	A	7.7	A	28.3	A	8.2	A
USGS	294643095035200	2018-02-26 02:15	CST	19.5	A	275	A	7.7	A	28.1	A	8.2	A
USGS	294643095035200	2018-02-26 02:30	CST	19.5	A	275	A	7.7	A	29.1	A	8.2	A
USGS	294643095035200	2018-02-26 02:45	CST	19.5	A	275	A	7.7	A	28.3	A	8.2	A
USGS	294643095035200	2018-02-26 03:00	CST	19.5	A	281	A	7.7	A	28.4	A	8.2	A
USGS	294643095035200	2018-02-26 03:15	CST	19.5	A	276	A	7.7	A	29.6	A	8.2	A
USGS	294643095035200	2018-02-26 03:30	CST	19.5	A	276	A	7.7	A	30.0	A	8.2	A
USGS	294643095035200	2018-02-26 03:45	CST	19.5	A	275	A	7.7	A	28.8	A	8.2	A
USGS	294643095035200	2018-02-26 04:00	CST	19.5	A	273	A	7.7	A	29.9	A	8.2	A
USGS	294643095035200	2018-02-26 04:15	CST	19.5	A	280	A	7.7	A	28.7	A	8.2	A
USGS	294643095035200	2018-02-26 04:30	CST	19.4	A	280	A	7.7	A	28.6	A	8.2	A
USGS	294643095035200	2018-02-26 04:45	CST	19.4	A	279	A	7.7	A	29.5	A	8.1	A
USGS	294643095035200	2018-02-26 05:00	CST	19.4	A	275	A	7.7	A	31.1	A	8.1	A
USGS	294643095035200	2018-02-26 05:15	CST	19.3	A	278	A	7.7	A	31.0	A	8.1	A
USGS	294643095035200	2018-02-26 05:30	CST	19.3	A	276	A	7.7	A	30.9	A	8.1	A
USGS	294643095035200	2018-02-26 05:45	CST	19.2	A	270	A	7.6	A	37.7	A	8.0	A
USGS	294643095035200	2018-02-26 06:00	CST	19.1	A	275	A	7.7	A	32.2	A	8.2	A
USGS	294643095035200	2018-02-26 06:15	CST	19.2	A	275	A	7.7	A	30.6	A	8.1	A
USGS	294643095035200	2018-02-26 06:30	CST	19.2	A	273	A	7.7	A	32.0	A	8.2	A
USGS	294643095035200	2018-02-26 06:45	CST	19.2	A	277	A	7.7	A	31.4	A	8.1	A
USGS	294643095035200	2018-02-26 07:00	CST	19.2	A	272	A	7.7	A	30.2	A	8.2	A
USGS	294643095035200	2018-02-26 07:15	CST	19.2	A	272	A	7.7	A	31.1	A	8.1	A
USGS	294643095035200	2018-02-26 07:30	CST	19.2	A	271	A	7.7	A	30.9	A	8.2	A
USGS	294643095035200	2018-02-26 07:45	CST	19.2	A	271	A	7.7	A	31.8	A	8.1	A
USGS	294643095035200	2018-02-26 08:00	CST	19.1	A	271	A	7.6	A	31.5	A	8.1	A
USGS	294643095035200	2018-02-26 08:15	CST	19.1	A	276	A	7.7	A	33.3	A	8.1	A
USGS	294643095035200	2018-02-26 08:30	CST	19.2	A	272	A	7.7	A	31.9	A	8.2	A
USGS	294643095035200	2018-02-26 08:45	CST	19.2	A	271	A	7.7	A	31.5	A	8.2	A
USGS	294643095035200	2018-02-26 09:00	CST	19.1	A	274	A	7.7	A	31.4	A	8.2	A
USGS	294643095035200	2018-02-26 09:15	CST	19.2	A	274	A	7.7	A	30.4	A	8.2	A
USGS	294643095035200	2018-02-26 09:30	CST	19.1	A	269	A	7.7	A	33.1	A	8.1	A
USGS	294643095035200	2018-02-26 09:45	CST	19.1	A	266	A	7.6	A	32.0	A	8.1	A
USGS	294643095035200	2018-02-26 10:00	CST	18.9	A	272	A	7.6	A	32.9	A	8.2	A
USGS	294643095035200	2018-02-26 10:15	CST	19.0	A	271	A	7.6	A	31.7	A	8.2	A
USGS	294643095035200	2018-02-26 10:30	CST	19.1	A	273	A	7.6	A	32.6	A	8.2	A
USGS	294643095035200	2018-02-26 10:45	CST	19.1	A	271	A	7.6	A	32.4	A	8.2	A
USGS	294643095035200	2018-02-26 11:00	CST	19.1	A	271	A	7.6	A	31.7	A	8.2	A
USGS	294643095035200	2018-02-26 11:15	CST	19.1	A	277	A	7.7	A	31.8	A	8.2	A
USGS	294643095035200	2018-02-26 11:30	CST	19.0	A	269	A	7.7	A	30.8	A	8.4	A
USGS	294643095035200	2018-02-26 11:45	CST	18.8	A	268	A	7.6	A	32.4	A	8.4	A
USGS	294643095035200	2018-02-26 12:00	CST	19.0	A	268	A	7.7	A	31.6	A	8.4	A
USGS	294643095035200	2018-02-26 12:15	CST	18.9	A	267	A	7.6	A	32.0	A	8.4	A
USGS	294643095035200	2018-02-26 12:30	CST	19.1	A	263	A	7.7	A	31.1	A	8.4	A
USGS	294643095035200	2018-02-26 12:45	CST	19.1	A	266	A	7.7	A	30.5	A	8.4	A
USGS	294643095035200	2018-02-26 13:00	CST	19.0	A	264	A	7.7	A	31.9	A	8.4	A
USGS	294643095035200	2018-02-26 13:15	CST	19.0	A	262	A	7.7	A	30.6	A	8.4	A
USGS	294643095035200	2018-02-26 13:30	CST	19.2	A	267	A	7.7	A	33.5	A	8.2	A
USGS	294643095035200	2018-02-26 13:45	CST	19.1	A	265	A	7.6	A	32.0	A	8.4	A
USGS	294643095035200	2018-02-26 14:00	CST	19.1	A	266	A	7.6	A	32.1	A	8.4	A
USGS	294643095035200	2018-02-26 14:15	CST	18.7	A	265	A	7.6	A	32.4	A	8.5	A
USGS	294643095035200	2018-02-26 14:30	CST	18.4	A	263	A	7.6	A	35.5	A	8.6	A
USGS	294643095035200	2018-02-26 14:45	CST	18.6	A	263	A	7.6	A	33.5	A	8.5	A
USGS	294643095035200	2018-02-26 15:00	CST	18.7	A	263	A	7.6	A	32.1	A	8.4	A
USGS	294643095035200	2018-02-26 15:15	CST	18.9	A	270	A	7.6	A	32.5	A	8.4	A
USGS	294643095035200	2018-02-26 15:30	CST	18.7	A	263	A	7.6	A	32.5	A	8.4	A
USGS	294643095035200	2018-02-26 15:45	CST	18.8	A	265	A	7.6	A	31.6	A	8.4	A
USGS	294643095035200	2018-02-26 16:00	CST	18.9	A	264	A	7.6	A	31.7	A	8.4	A
USGS	294643095035200	2018-02-26 16:15	CST	18.8	A	263	A	7.6	A	31.9	A	8.4	A
USGS	294643095035200	2018-02-26 16:30	CST	19.2	A	268	A	7.7	A	30.1	A	8.3	A
USGS	294643095035200	2018-02-26 16:45	CST	19.1	A	266	A	7.7	A	31.3	A	8.4	A
USGS	294643095035200	2018-02-26 17:00	CST	19.0	A	265	A	7.6	A	31.2	A	8.5	A
USGS	294643095035200	2018-02-26 17:15	CST	19.5	A	270	A	7.7	A	28.2	A	8.3	A
USGS	294643095035200	2018-02-26 17:30	CST	19.5	A	275	A	7.7	A	28.0	A	8.3	A
USGS	294643095035200	2018-02-26 17:45	CST	19.4	A	277	A	7.7	A	28.8	A	8.3	A
USGS	294643095035200	2018-02-26 18:00	CST	19.0	A	268	A	7.7	A	30.9	A	8.5	A
USGS	294643095035200	2018-02-26 18:15	CST	19.1	A	269	A	7.7	A	31.4	A	8.4	A
USGS	294643095035200	2018-02-26 18:30	CST	19.1	A	273	A	7.7	A	29.7	A	8.4	A
USGS	294643095035200	2018-02-26 18:45	CST	19.3	A	274	A	7.7	A	27.9	A	8.4	A
USGS	294643095035200	2018-02-26 19:00	CST	19.3	A	274	A	7.7	A	29.5	A	8.4	A
USGS	294643095035200	2018-02-26 19:15	CST	19.1	A	273	A	7.7	A	28.9	A	8.4	A
USGS	294643095035200	2018-02-26 19:30	CST	19.3	A	276	A	7.7	A	28.1	A	8.4	A
USGS	294643095035200	2018-02-26 19:45	CST	19.3	A	276	A	7.7	A	29.8	A	8.4	A
USGS	294643095035200	2018-02-26 20:00	CST	19.3	A	275	A	7.7	A	28.8	A	8.4	A
USGS	294643095035200	2018-02-26 20:15	CST	19.2	A	274	A	7.7	A	28.6	A	8.4	A
USGS	294643095035200	2018-02-26 20:30	CST	19.2	A	274	A	7.7	A	30.1	A	8.4	A
USGS	294643095035200	2018-02-26 20:45	CST	19.1	A	272	A	7.7	A	28.7	A	8.4	A
USGS	294643095035200	2018-02-26 21:00	CST	19.1	A	275	A	7.7	A	29.6	A	8.4	A
USGS	294643095035200	2018-02-26 21:15	CST	19.0	A	275	A	7.7	A	28.8	A	8.4	A
USGS	294643095035200	2018-02-26 21:30	CST	19.0	A	275	A	7.7	A	29.0	A	8.4	A
USGS	294643095035200	2018-02-26 21:45	CST	19.0	A	275	A	7.7	A	30.4	A	8.4	A
USGS	294643095035200	2018-02-26 22:00	CST	18.9	A	275	A	7.7	A	29.2	A	8.4	A
USGS	294643095035200	2018-02-26 22:15	CST	18.9	A	273	A	7.7	A	29.1	A	8.4	A
USGS	294643095035200	2018-02-26 22:30	CST	19.0	A	274	A	7.7	A	27.7	A	8.4	A
USGS	294643095035200	2018-02-26 22:45	CST	19.1	A	274	A	7.7	A	27.2	A	8.4	A
USGS	294643095035200	2018-02-26 23:00	CST	19.0	A	275	A	7.7	A	28.0	A	8.4	A
USGS	294643095035200	2018-02-26 23:15	CST	19.0	A	275	A	7.7	A	28.2	A	8.4	A
USGS	294643095035200	2018-02-26 23:30	CST	18.9	A	272	A	7.7	A	27.7	A	8.4	A
USGS	294643095035200	2018-02-26 23:45	CST	19.0	A	276	A	7.7	A	28.3	A	8.4	A
USGS	294643095035200	2018-02-27 00:00	CST	19.0	A	277	A	7.7	A	28.4	A	8.4	A
USGS	294643095035200	2018-02-27 00:15	CST	19.0	A	275	A	7.7	A	26.8	A	8.4	A
USGS	294643095035200	2018-02-27 00:30	CST	18.7	A	274	A	7.6	A	29.2	A	8.4	A
USGS	294643095035200	2018-02-27 00:45	CST	18.8	A	274	A	7.6	A	28.6	A	8.4	A
USGS	294643095035200	2018-02-27 01:00	CST	18.6	A	273	A	7.6	A	30.0	A	8.5	A
USGS	294643095035200	2018-02-27 01:15	CST	18.1	A	271	A	7.6	A	33.0	A	8.6	A
USGS	294643095035200	2018-02-27 01:30	CST	18.6	A	273	A	7.6	A	29.9	A	8.4	A
USGS	294643095035200	2018-02-27 01:45	CST	18.3	A	272	A	7.6	A	30.1	A	8.5	A
USGS	294643095035200	2018-02-27 02:00	CST	18.4	A	272	A	7.6	A	30.4	A	8.5	A
USGS	294643095035200	2018-02-27 02:15	CST	18.7	A	272	A	7.6	A	28.1	A	8.4	A
USGS	294643095035200	2018-02-27 02:30	CST	18.5	A	272	A	7.6	A	31.0	A	8.4	A
USGS	294643095035200	2018-02-27 02:45	CST	18.4	A	271	A	7.6	A	29.9	A	8.5	A
USGS	294643095035200	2018-02-27 03:00	CST	18.3	A	270	A	7.6	A	30.1	A	8.5	A
USGS	294643095035200	2018-02-27 03:15	CST	18.7	A	272	A	7.6	A	28.1	A	8.4	A
USGS	294643095035200	2018-02-27 03:30	CST	18.7	A	273	A	7.6	A	28.5	A	8.4	A
USGS	294643095035200	2018-02-27 03:45	CST	18.0	A	272	A	7.6	A	32.7	A	8.5	A
USGS	294643095035200	2018-02-27 04:00	CST	18.0	A	271	A	7.6	A	31.4	A	8.6	A
USGS	294643095035200	2018-02-27 04:15	CST	18.5	A	272	A	7.6	A	29.7	A	8.5	A
USGS	294643095035200	2018-02-27 04:30	CST	18.4	A	273	A	7.6	A	29.6	A	8.5	A
USGS	294643095035200	2018-02-27 04:45	CST	18.4	A	273	A	7.6	A	29.2	A	8.5	A
USGS	294643095035200	2018-02-27 05:00	CST	18.4	A	273	A	7.6	A	29.1	A	8.5	A
USGS	294643095035200	2018-02-27 05:15	CST	18.4	A	274	A	7.6	A	28.8	A	8.4	A
USGS	294643095035200	2018-02-27 05:30	CST	18.6	A	274	A	7.6	A	28.4	A	8.4	A
USGS	294643095035200	2018-02-27 05:45	CST	18.3	A	273	A	7.6	A	29.2	A	8.5	A
USGS	294643095035200	2018-02-27 06:00	CST	18.5	A	273	A	7.6	A	28.8	A	8.4	A
USGS	294643095035200	2018-02-27 06:15	CST	18.4	A	274	A	7.6	A	28.8	A	8.4	A
USGS	294643095035200	2018-02-27 06:30	CST	18.3	A	270	A	7.6	A	29.8	A	8.5	A
USGS	294643095035200	2018-02-27 06:45	CST	18.2	A	271	A	7.6	A	29.2	A	8.5	A
USGS	294643095035200	2018-02-27 07:00	CST	18.1	A	274	A	7.6	A	30.8	A	8.5	A
USGS	294643095035200	2018-02-27 07:15	CST	18.0	A	271	A	7.6	A	30.7	A	8.5	A
USGS	294643095035200	2018-02-27 07:30	CST	17.9	A	273	A	7.6	A	31.1	A	8.5	A
USGS	294643095035200	2018-02-27 07:45	CST	18.2	A	274	A	7.6	A	29.5	A	8.4	A
USGS	294643095035200	2018-02-27 08:00	CST	18.2	A	273	A	7.6	A	29.7	A	8.4	A
USGS	294643095035200	2018-02-27 08:15	CST	18.0	A	272	A	7.6	A	30.6	A	8.5	A
USGS	294643095035200	2018-02-27 08:30	CST	17.9	A	271	A	7.6	A	32.0	A	8.5	A
USGS	294643095035200	2018-02-27 08:45	CST	17.8	A	273	A	7.6	A	32.6	A	8.6	A
USGS	294643095035200	2018-02-27 09:00	CST	17.6	A	272	A	7.6	A	36.0	A	8.6	A
USGS	294643095035200	2018-02-27 09:15	CST	18.0	A	270	A	7.6	A	31.1	A	8.4	A
USGS	294643095035200	2018-02-27 09:30	CST	17.9	A	271	A	7.6	A	32.5	A	8.5	A
USGS	294643095035200	2018-02-27 09:45	CST	17.9	A	271	A	7.6	A	32.4	A	8.5	A
USGS	294643095035200	2018-02-27 10:00	CST	17.5	A	274	A	7.6	A	37.0	A	8.6	A
USGS	294643095035200	2018-02-27 10:15	CST	17.5	A	275	A	7.6	A	36.5	A	8.6	A
USGS	294643095035200	2018-02-27 10:30	CST	17.5	A	274	A	7.6	A	36.9	A	8.6	A
USGS	294643095035200	2018-02-27 10:45	CST	17.6	A	273	A	7.6	A	34.7	A	8.5	A
USGS	294643095035200	2018-02-27 11:00	CST	17.9	A	273	A	7.6	A	32.1	A	8.5	A
USGS	294643095035200	2018-02-27 11:15	CST	17.8	A	274	A	7.6	A	34.0	A	8.5	A
USGS	294643095035200	2018-02-27 11:30	CST	18.2	A	271	A	7.6	A	30.9	A	8.5	A
USGS	294643095035200	2018-02-27 11:45	CST	17.7	A	274	A	7.6	A	35.8	A	8.6	A
USGS	294643095035200	2018-02-27 12:00	CST	18.2	A	273	A	7.6	A	30.2	A	8.5	A
USGS	294643095035200	2018-02-27 12:15	CST	17.8	A	274	A	7.6	A	34.4	A	8.5	A
USGS	294643095035200	2018-02-27 12:30	CST	17.6	A	274	A	7.6	A	36.2	A	8.7	A
USGS	294643095035200	2018-02-27 12:45	CST	17.8	A	274	A	7.6	A	36.1	A	8.6	A
USGS	294643095035200	2018-02-27 13:00	CST	18.3	A	272	A	7.6	A	30.6	A	8.4	A
USGS	294643095035200	2018-02-27 13:15	CST	17.8	A	276	A	7.6	A	37.5	A	8.7	A
USGS	294643095035200	2018-02-27 13:30	CST	17.7	A	274	A	7.6	A	37.2	A	8.7	A
USGS	294643095035200	2018-02-27 13:45	CST	18.2	A	274	A	7.6	A	33.1	A	8.6	A
USGS	294643095035200	2018-02-27 14:00	CST	17.9	A	272	A	7.6	A	36.9	A	8.7	A
USGS	294643095035200	2018-02-27 14:15	CST	18.3	A	273	A	7.6	A	33.7	A	8.6	A
USGS	294643095035200	2018-02-27 14:30	CST	18.4	A	272	A	7.6	A	32.5	A	8.5	A
USGS	294643095035200	2018-02-27 14:45	CST	18.3	A	272	A	7.6	A	33.2	A	8.6	A
USGS	294643095035200	2018-02-27 15:00	CST	18.1	A	273	A	7.6	A	35.0	A	8.7	A
USGS	294643095035200	2018-02-27 15:15	CST	18.3	A	273	A	7.6	A	33.1	A	8.7	A
USGS	294643095035200	2018-02-27 15:30	CST	18.3	A	271	A	7.6	A	33.3	A	8.7	A
USGS	294643095035200	2018-02-27 15:45	CST	18.2	A	272	A	7.6	A	35.1	A	8.8	A
USGS	294643095035200	2018-02-27 16:00	CST	18.3	A	268	A	7.6	A	33.7	A	8.7	A
USGS	294643095035200	2018-02-27 16:15	CST	18.5	A	274	A	7.6	A	32.4	A	8.6	A
USGS	294643095035200	2018-02-27 16:30	CST	18.4	A	274	A	7.6	A	33.5	A	8.7	A
USGS	294643095035200	2018-02-27 16:45	CST	18.3	A	272	A	7.6	A	35.2	A	8.8	A
USGS	294643095035200	2018-02-27 17:00	CST	18.6	A	272	A	7.6	A	32.2	A	8.6	A
USGS	294643095035200	2018-02-27 17:15	CST	18.4	A	273	A	7.6	A	33.2	A	8.7	A
USGS	294643095035200	2018-02-27 17:30	CST	18.6	A	272	A	7.7	A	31.4	A	8.6	A
USGS	294643095035200	2018-02-27 17:45	CST	18.3	A	272	A	7.6	A	36.2	A	8.8	A
USGS	294643095035200	2018-02-27 18:00	CST	18.6	A	273	A	7.7	A	33.7	A	8.7	A
USGS	294643095035200	2018-02-27 18:15	CST	18.6	A	270	A	7.7	A	34.1	A	8.7	A
USGS	294643095035200	2018-02-27 18:30	CST	18.8	A	272	A	7.7	A	31.4	A	8.6	A
USGS	294643095035200	2018-02-27 18:45	CST	18.7	A	276	A	7.7	A	32.2	A	8.7	A
USGS	294643095035200	2018-02-27 19:00	CST	18.5	A	274	A	7.7	A	34.1	A	8.7	A
USGS	294643095035200	2018-02-27 19:15	CST	18.7	A	272	A	7.7	A	32.9	A	8.7	A
USGS	294643095035200	2018-02-27 19:30	CST	18.5	A	272	A	7.7	A	34.4	A	8.7	A
USGS	294643095035200	2018-02-27 19:45	CST	18.5	A	274	A	7.7	A	36.1	A	8.7	A
USGS	294643095035200	2018-02-27 20:00	CST	18.7	A	271	A	7.7	A	33.3	A	8.7	A
USGS	294643095035200	2018-02-27 20:15	CST	18.8	A	273	A	7.7	A	32.4	A	8.6	A
USGS	294643095035200	2018-02-27 20:30	CST	18.8	A	274	A	7.7	A	32.9	A	8.6	A
USGS	294643095035200	2018-02-27 20:45	CST	18.8	A	272	A	7.7	A	33.1	A	8.6	A
USGS	294643095035200	2018-02-27 21:00	CST	18.9	A	276	A	7.7	A	31.4	A	8.6	A
USGS	294643095035200	2018-02-27 21:15	CST	18.9	A	276	A	7.7	A	30.1	A	8.5	A
USGS	294643095035200	2018-02-27 21:30	CST	18.8	A	270	A	7.7	A	32.7	A	8.5	A
USGS	294643095035200	2018-02-27 21:45	CST	18.3	A	271	A	7.6	A	39.0	A	8.6	A
USGS	294643095035200	2018-02-27 22:00	CST	18.6	A	272	A	7.6	A	37.0	A	8.6	A
USGS	294643095035200	2018-02-27 22:15	CST	18.5	A	272	A	7.6	A	36.8	A	8.6	A
USGS	294643095035200	2018-02-27 22:30	CST	18.5	A	272	A	7.6	A	37.1	A	8.6	A
USGS	294643095035200	2018-02-27 22:45	CST	18.4	A	272	A	7.6	A	37.9	A	8.6	A
USGS	294643095035200	2018-02-27 23:00	CST	18.3	A	272	A	7.6	A	40.0	A	8.6	A
USGS	294643095035200	2018-02-27 23:15	CST	18.4	A	272	A	7.6	A	38.3	A	8.6	A
USGS	294643095035200	2018-02-27 23:30	CST	18.5	A	272	A	7.6	A	37.2	A	8.6	A
USGS	294643095035200	2018-02-27 23:45	CST	18.2	A	270	A	7.6	A	43.5	A	8.7	A
USGS	294643095035200	2018-02-28 00:00	CST	18.3	A	271	A	7.6	A	40.4	A	8.7	A
USGS	294643095035200	2018-02-28 00:15	CST	18.2	A	269	A	7.6	A	43.7	A	8.7	A
USGS	294643095035200	2018-02-28 00:30	CST	18.5	A	272	A	7.6	A	40.6	A	8.5	A
USGS	294643095035200	2018-02-28 00:45	CST	18.6	A	270	A	7.6	A	35.9	A	8.6	A
USGS	294643095035200	2018-02-28 01:00	CST	18.6	A	273	A	7.6	A	35.6	A	8.5	A
USGS	294643095035200	2018-02-28 01:15	CST	18.3	A	267	A	7.6	A	42.0	A	8.7	A
USGS	294643095035200	2018-02-28 01:30	CST	18.3	A	268	A	7.6	A	44.3	A	8.7	A
USGS	294643095035200	2018-02-28 01:45	CST	18.5	A	268	A	7.6	A	39.5	A	8.6	A
USGS	294643095035200	2018-02-28 02:00	CST	18.5	A	265	A	7.6	A	40.4	A	8.6	A
USGS	294643095035200	2018-02-28 02:15	CST	18.4	A	265	A	7.6	A	41.9	A	8.6	A
USGS	294643095035200	2018-02-28 02:30	CST	18.4	A	264	A	7.6	A	42.6	A	8.6	A
USGS	294643095035200	2018-02-28 02:45	CST	18.3	A	262	A	7.6	A	47.8	A	8.6	A
USGS	294643095035200	2018-02-28 03:00	CST	18.5	A	267	A	7.6	A	43.0	A	8.6	A
USGS	294643095035200	2018-02-28 03:15	CST	18.6	A	267	A	7.6	A	38.1	A	8.5	A
USGS	294643095035200	2018-02-28 03:30	CST	18.5	A	264	A	7.6	A	43.5	A	8.6	A
USGS	294643095035200	2018-02-28 03:45	CST	18.3	A	260	A	7.6	A	55.3	A	8.6	A
USGS	294643095035200	2018-02-28 04:00	CST	18.4	A	265	A	7.6	A	44.4	A	8.6	A
USGS	294643095035200	2018-02-28 04:15	CST	18.5	A	265	A	7.6	A	43.5	A	8.6	A
USGS	294643095035200	2018-02-28 04:30	CST	18.3	A	259	A	7.6	A	54.8	A	8.6	A
USGS	294643095035200	2018-02-28 04:45	CST	18.2	A	255	A	7.6	A	56.4	A	8.6	A
USGS	294643095035200	2018-02-28 05:00	CST	18.2	A	255	A	7.6	A	58.6	A	8.6	A
USGS	294643095035200	2018-02-28 05:15	CST	18.3	A	257	A	7.6	A	51.3	A	8.6	A
USGS	294643095035200	2018-02-28 05:30	CST	18.2	A	255	A	7.6	A	61.8	A	8.6	A
USGS	294643095035200	2018-02-28 05:45	CST	18.4	A	262	A	7.6	A	49.2	A	8.6	A
USGS	294643095035200	2018-02-28 06:00	CST	18.5	A	263	A	7.6	A	42.3	A	8.5	A
USGS	294643095035200	2018-02-28 06:15	CST	18.4	A	263	A	7.6	A	47.7	A	8.6	A
USGS	294643095035200	2018-02-28 06:30	CST	18.1	A	249	A	7.6	A	64.6	A	8.7	A
USGS	294643095035200	2018-02-28 06:45	CST	18.1	A	248	A	7.6	A	67.7	A	8.7	A
USGS	294643095035200	2018-02-28 07:00	CST	18.3	A	253	A	7.6	A	53.8	A	8.6	A
USGS	294643095035200	2018-02-28 07:15	CST	18.4	A	259	A	7.6	A	46.5	A	8.6	A
USGS	294643095035200	2018-02-28 07:30	CST	18.3	A	256	A	7.6	A	57.2	A	8.7	A
USGS	294643095035200	2018-02-28 07:45	CST	18.2	A	251	A	7.6	A	63.7	A	8.7	A
USGS	294643095035200	2018-02-28 08:00	CST	18.3	A	254	A	7.6	A	57.0	A	8.6	A
USGS	294643095035200	2018-02-28 08:15	CST	18.6	A	262	A	7.6	A	41.2	A	8.6	A
USGS	294643095035200	2018-02-28 08:30	CST	18.1	A	248	A	7.6	A	69.9	A	8.7	A
USGS	294643095035200	2018-02-28 08:45	CST	18.5	A	261	A	7.7	A	43.8	A	8.6	A
USGS	294643095035200	2018-02-28 09:00	CST	18.5	A	260	A	7.6	A	49.2	A	8.6	A
USGS	294643095035200	2018-02-28 09:15	CST	18.1	A	250	A	7.6	A	57.0	A	8.7	A
USGS	294643095035200	2018-02-28 09:30	CST	18.5	A	263	A	7.6	A	48.4	A	8.6	A
USGS	294643095035200	2018-02-28 09:45	CST	18.6	A	261	A	7.6	A	41.2	A	8.6	A
USGS	294643095035200	2018-02-28 10:00	CST	18.4	A	259	A	7.6	A	51.8	A	8.6	A
USGS	294643095035200	2018-02-28 10:15	CST	18.3	A	252	A	7.6	A	64.6	A	8.7	A
USGS	294643095035200	2018-02-28 10:30	CST	18.3	A	251	A	7.6	A	51.4	A	8.7	A
USGS	294643095035200	2018-02-28 10:45	CST	18.7	A	265	A	7.6	A	42.1	A	8.6	A
USGS	294643095035200	2018-02-28 11:00	CST	18.4	A	253	A	7.6	A	62.7	A	8.7	A
USGS	294643095035200	2018-02-28 11:15	CST	18.3	A	251	A	7.6	A	66.8	A	8.7	A
USGS	294643095035200	2018-02-28 11:30	CST	18.4	A	259	A	7.6	A	72.3	A	8.7	A
USGS	294643095035200	2018-02-28 11:45	CST	18.7	A	265	A	7.6	A	45.1	A	8.6	A
USGS	294643095035200	2018-02-28 12:00	CST	18.5	A	254	A	7.6	A	68.8	A	8.8	A
USGS	294643095035200	2018-02-28 12:15	CST	18.4	A	252	A	7.6	A	68.3	A	8.8	A
USGS	294643095035200	2018-02-28 12:30	CST	18.8	A	260	A	7.6	A	68.7	A	8.7	A
USGS	294643095035200	2018-02-28 12:45	CST	18.6	A	258	A	7.6	A	60.0	A	8.7	A
USGS	294643095035200	2018-02-28 13:00	CST	18.7	A	256	A	7.6	A	63.6	A	8.8	A
USGS	294643095035200	2018-02-28 13:15	CST	18.7	A	256	A	7.6	A	61.7	A	8.8	A
USGS	294643095035200	2018-02-28 13:30	CST	18.6	A	253	A	7.6	A	67.2	A	8.8	A
USGS	294643095035200	2018-02-28 13:45	CST	18.7	A	251	A	7.6	A	64.1	A	8.8	A
USGS	294643095035200	2018-02-28 14:00	CST	18.7	A	252	A	7.6	A	72.8	A	8.8	A
USGS	294643095035200	2018-02-28 14:15	CST	18.8	A	254	A	7.6	A	64.7	A	8.8	A
USGS	294643095035200	2018-02-28 14:30	CST	18.8	A	252	A	7.6	A	66.9	A	8.8	A
USGS	294643095035200	2018-02-28 14:45	CST	18.9	A	261	A	7.6	A	56.4	A	8.8	A
USGS	294643095035200	2018-02-28 15:00	CST	18.9	A	256	A	7.6	A	63.3	A	8.8	A
USGS	294643095035200	2018-02-28 15:15	CST	18.9	A	254	A	7.6	A	69.0	A	8.8	A
USGS	294643095035200	2018-02-28 15:30	CST	19.1	A	261	A	7.6	A	50.8	A	8.7	A
USGS	294643095035200	2018-02-28 15:45	CST	19.0	A	253	A	7.6	A	56.7	A	8.8	A
USGS	294643095035200	2018-02-28 16:00	CST	18.9	A	253	A	7.6	A	61.5	A	8.8	A
USGS	294643095035200	2018-02-28 16:15	CST	18.9	A	255	A	7.6	A	70.0	A	8.8	A
USGS	294643095035200	2018-02-28 16:30	CST	19.0	A	258	A	7.6	A	60.9	A	8.8	A
USGS	294643095035200	2018-02-28 16:45	CST	19.0	A	260	A	7.6	A	71.5	A	8.8	A
